,CASE_SUBMITTED_DAY,CASE_SUBMITTED_MONTH,CASE_SUBMITTED_YEAR,DECISION_DAY,DECISION_MONTH,DECISION_YEAR,VISA_CLASS,EMPLOYER_NAME,EMPLOYER_STATE,EMPLOYER_COUNTRY,SOC_NAME,NAICS_CODE,TOTAL_WORKERS,FULL_TIME_POSITION,PREVAILING_WAGE,PW_UNIT_OF_PAY,PW_SOURCE,PW_SOURCE_YEAR,PW_SOURCE_OTHER,WAGE_RATE_OF_PAY_FROM,WAGE_RATE_OF_PAY_TO,WAGE_UNIT_OF_PAY,H-1B_DEPENDENT,WILLFUL_VIOLATOR,WORKSITE_STATE,WORKSITE_POSTAL_CODE,CASE_STATUS
1774,3,10,2016,7,10,2016,H1B,INVENTIV HEALTH CLINICAL LLC,NJ,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541710.0,1,Y,79331.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,95000.0,0.0,Year,N,N,NJ,8540,CERTIFIED
1775,21,10,2016,27,10,2016,H1B,INFOSYS LIMITED,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,78333.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,100218.0,0.0,Year,Y,N,NE,68102,CERTIFIED
1776,24,4,2017,28,4,2017,H1B,DYNPRO INC,NC,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541512.0,1,Y,89835.0,Year,Other,2017.0,OFLC ONLINE DATA CENTER,99000.0,0.0,Year,Y,N,NC,27560,CERTIFIED
1777,10,3,2017,16,3,2017,H1B,PANDIT VIEW SOFTWARE LLC,CO,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,63336.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,63500.0,0.0,Year,Y,N,CO,80112,CERTIFIED
1778,8,3,2017,14,3,2017,H1B,BROOK CONSULTANTS INC,TX,UNITED STATES OF AMERICA,ANALYSTS,541512.0,1,Y,60798.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,60798.0,0.0,Year,N,N,TX,75080,CERTIFIED
1779,17,2,2017,24,2,2017,H1B,ACCENTURE LLP,IL,UNITED STATES OF AMERICA,ANALYSTS,5416.0,2,Y,94619.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,94619.0,0.0,Year,N,N,CA,94085,CERTIFIED
1780,30,1,2017,3,2,2017,H1B,INFOSYS LIMITED,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,68702.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,70910.0,0.0,Year,Y,N,NC,28217,CERTIFIED
1781,8,2,2017,14,2,2017,H1B,XAVIENT INFORMATION SYSTEMS INC,CA,UNITED STATES OF AMERICA,DOCTORS,541512.0,1,Y,25667.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,90000.0,0.0,Year,Y,N,UT,84003,CERTIFIED
1782,12,5,2017,18,5,2017,H1B,NETWORK OBJECTS INC,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,52166.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,110000.0,0.0,Year,Y,N,IL,60169,CERTIFIED
1783,28,10,2016,3,11,2016,H1B,THE OHIO STATE UNIVERSITY,OH,UNITED STATES OF AMERICA,ENGINEERS,611310.0,1,Y,30272.0,Year,Other,2015.0,AAMC SURVEY OF RESIDENT FELLOW STIPENDS,31908.0,0.0,Year,N,N,OH,43210,CERTIFIED
1784,18,3,2017,23,3,2017,H1B,INSIGHT INTELLI INC,NC,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,62379.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,65000.0,0.0,Year,N,N,CA,90802,CERTIFIED
1785,7,3,2017,13,3,2017,H1B,DRISCOLL CHILDRENS HOSPITAL,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,622110.0,1,Y,52600.0,Year,Other,2016.0,WILLIS TOWERS WATSON SURVEY,52600.0,0.0,Year,N,N,TX,78411,CERTIFIED
1786,28,3,2017,3,4,2017,H1B,SQA CONCEPTS INC,VA,UNITED STATES OF AMERICA,ENGINEERS,541511.0,1,Y,63398.0,Year,OES,2017.0,OFLC ONLINE DATA CENTER,65000.0,0.0,Year,Y,N,NC,28262,CERTIFIED
1787,11,5,2017,17,5,2017,H1B,THOUGHTWAVE SOFTWARE AND SOLUTIONS INC,IL,UNITED STATES OF AMERICA,GRAPHIC DESIGNERS,541511.0,1,Y,79082.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,95000.0,0.0,Year,Y,N,OH,45380,CERTIFIED
1788,14,12,2016,20,12,2016,H1B,ADVANCED HOMECARE MANAGEMENT,TX,UNITED STATES OF AMERICA,ANALYSTS,621340.0,1,Y,63523.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,63523.0,0.0,Year,N,N,OK,73505,CERTIFIED
1789,24,2,2017,2,3,2017,H1B,TECH MAHINDRA AMERICASINC,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,85218.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,85218.0,0.0,Year,Y,N,NC,27709,CERTIFIED
1790,27,2,2017,3,3,2017,H1B,DELOITTE TAX LLP,PA,UNITED STATES OF AMERICA,EDUCATION,54121.0,15,Y,42120.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,56400.0,0.0,Year,N,N,IL,60606,CERTIFIED
1791,21,3,2017,27,3,2017,H1B,INFOVILLE INC,NJ,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,77730.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,85000.0,85000.0,Year,Y,N,NJ,8540,CERTIFIED
1792,23,2,2017,1,3,2017,H1B,CELER SYSTEMS INC,CA,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,72010.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,75000.0,0.0,Year,Y,N,CA,95814,CERTIFIED
1793,3,5,2017,9,5,2017,H1B,JAZZ PHARMACEUTICALS INC,CA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,325412.0,1,Y,127712.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,145000.0,175000.0,Year,N,N,CA,94304,CERTIFIED
1794,22,11,2016,29,11,2016,H1B,RHODE ISLAND SCHOOL OF DESIGN,RI,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,611310.0,1,N,142.39,Hour,CBA,2014.0,COLLECTIVE BARGAINING AGREEMENT,142.39,0.0,Hour,N,N,RI,2903,CERTIFIED
1795,12,1,2017,19,1,2017,H1B,INFOSYS LIMITED,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,62754.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,69360.0,0.0,Year,Y,N,TX,75080,CERTIFIED
1796,27,3,2017,31,3,2017,H1B,CLEARWIN TECHNOLOGIES INC,CA,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,63690.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,70720.0,0.0,Year,N,N,CA,92614,CERTIFIED
1797,21,3,2017,27,3,2017,H1B,NIHA TECHOLOGIES INC,VA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,66518.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,68000.0,0.0,Year,N,N,VA,20129,CERTIFIED
1798,23,3,2017,29,3,2017,H1B,BHRIGUS INC,NJ,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,60507.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,61000.0,0.0,Year,Y,N,OK,73013,CERTIFIED
1799,25,4,2017,1,5,2017,H1B,TATA CONSULTANCY SERVICES LIMITED,MD,UNITED STATES OF AMERICA,ENGINEERS,541511.0,1,Y,70429.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,70429.0,94500.0,Year,Y,N,CA,91367,CERTIFIED
1800,10,3,2017,16,3,2017,H1B,PIKE SOLUTIONS INC,NJ,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,75795.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,76000.0,0.0,Year,Y,N,NJ,8902,CERTIFIED
1801,10,3,2017,16,3,2017,H1B,SYSTECH SOLUTIONS INC,CA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,79477.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,86000.0,0.0,Year,Y,N,CA,91203,CERTIFIED
1802,17,2,2017,24,2,2017,H1B,MICROSOFT CORPORATION,WA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,51121.0,1,Y,89669.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,115000.0,0.0,Year,N,N,WA,98052,CERTIFIED
1803,19,11,2016,25,11,2016,H1B,R3 TECHNOLOGY INC,NJ,UNITED STATES OF AMERICA,MARKETING,541511.0,1,Y,80662.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,95000.0,0.0,Year,Y,N,KY,40202,CERTIFIED
1804,8,3,2017,15,3,2017,H1B,MASTECH DIGITAL TECHNOLOGIES INC A MASTECH DIGITAL INC COMPANY,PA,UNITED STATES OF AMERICA,ANALYSTS,541511.0,6,Y,94224.0,Year,OES,2017.0,OFLC ONLINE DATA CENTER,94224.0,109224.0,Year,Y,N,MI,48243,CERTIFIED
1805,21,2,2017,27,2,2017,H1B,BLOOMINGDALESCOM INC,CA,UNITED STATES OF AMERICA,ANALYSTS,454111.0,1,Y,108389.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,120000.0,0.0,Year,N,N,CA,94107,CERTIFIED
1806,19,3,2017,23,3,2017,H1B,GVA INFOTECH INC,VA,UNITED STATES OF AMERICA,HUMAN RESOURCES,541511.0,1,Y,82534.0,Year,OES,2017.0,OFLC ONLINE DATA CENTER,84000.0,0.0,Year,N,N,VA,20147,CERTIFIED
1807,14,3,2017,20,3,2017,H1B,IKON TECH SERVICES LLC,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,63274.0,Year,OES,2017.0,OFLC ONLINE DATA CENTER,65000.0,0.0,Year,Y,N,TX,77036,CERTIFIED
1808,20,10,2016,26,10,2016,H1B,COVIDIEN LP,MA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,339112.0,1,Y,121243.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,127692.0,0.0,Year,N,N,CA,92008,CERTIFIED
1809,8,3,2017,14,3,2017,H1B,APPSTEK INC,TX,UNITED STATES OF AMERICA,ANALYSTS,54151.0,1,Y,85197.0,Year,Other,2017.0,OFLC ONLINE DATA CENTER,95000.0,95000.0,Year,Y,N,TX,75001,CERTIFIED
1810,9,2,2017,15,2,2017,H1B,INFOSYS LIMITED,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,80995.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,80995.0,0.0,Year,Y,N,NJ,7936,CERTIFIED
1811,19,1,2017,25,1,2017,H1B,PARAMOUNT SOFTWARE SOLUTIONS,GA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,63336.0,Year,Other,2017.0,OFLC ONLINE DATA CENTER,75000.0,0.0,Year,Y,N,CO,80202,CERTIFIED
1812,30,3,2017,5,4,2017,H1B,KINECTRA LLC,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541519.0,1,Y,66518.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,70000.0,0.0,Year,Y,N,VA,20166,CERTIFIED
1813,16,3,2017,22,3,2017,H1B,HUGHES NETWORK SYSTEMS LLC,MD,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,334220.0,1,Y,67579.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,77000.0,0.0,Year,N,N,MD,20876,CERTIFIED
1814,10,5,2017,16,5,2017,H1B,LARSEN and TOUBRO INFOTECH LIMITED,NJ,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541512.0,1,Y,66518.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,71376.0,0.0,Year,Y,N,CA,95014,CERTIFIED
1815,20,2,2017,24,2,2017,H1B,INFOSYS LIMITED,TX,UNITED STATES OF AMERICA,ENGINEERS,541511.0,1,Y,58261.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,71494.0,0.0,Year,Y,N,OH,45040,CERTIFIED
1816,13,12,2016,19,12,2016,H1B,WAL MART ASSOCIATES INC,AR,UNITED STATES OF AMERICA,MARKETING,452910.0,1,Y,124675.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,138142.16,0.0,Year,N,N,CA,94086,CERTIFIED
1817,28,3,2017,3,4,2017,H1B,KC SYNERGY SOLUTONS INC,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,33.09,Hour,OES,2017.0,OFLC ONLINE DATA CENTER,33.1,0.0,Hour,Y,N,TX,75039,CERTIFIED
1818,22,3,2017,28,3,2017,H1B,DELOITTE TAX LLP,PA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,54121.0,15,Y,55765.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,65000.0,0.0,Year,N,N,NY,10112,CERTIFIED
1819,3,10,2016,7,10,2016,H1B,UNIVERSITY OF MARYLAND COLLEGE PARK,MD,UNITED STATES OF AMERICA,GRAPHIC DESIGNERS,611310.0,1,Y,41392.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,56000.0,0.0,Year,N,N,MD,20899,CERTIFIED
1820,21,12,2016,28,12,2016,H1B,KING COUNTY,WA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,921190.0,1,Y,97197.15,Year,CBA,2016.0,ICERT PORTAL,46.73,0.0,Hour,N,N,WA,98104,CERTIFIED
1821,27,2,2017,3,3,2017,H1B,ACCENTURE LLP,IL,UNITED STATES OF AMERICA,ANALYSTS,5416.0,3,Y,61922.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,63100.0,0.0,Year,N,N,OH,43016,CERTIFIED
1822,14,3,2017,20,3,2017,H1B,LandT TECHNOLOGY SERVICES LIMITED,NJ,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541330.0,1,Y,58094.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,60000.0,70000.0,Year,Y,N,GA,30012,CERTIFIED
1823,1,3,2017,7,3,2017,H1B,NIIT TECHNOLOGIES LIMITED,GA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541512.0,5,Y,58802.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,60000.0,0.0,Year,Y,N,TX,76092,CERTIFIED
1824,28,9,2016,4,10,2016,H1B,ZUVEN TECHNOLOGIES INC,TX,UNITED STATES OF AMERICA,IT MANAGERS,541511.0,1,Y,58573.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,69000.0,0.0,Year,Y,N,IN,46032,CERTIFIED
1825,22,3,2017,28,3,2017,H1B,TARGET LABS INCORPORATED,VA,UNITED STATES OF AMERICA,ENGINEERS,541512.0,1,Y,70803.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,85000.0,0.0,Year,Y,N,VA,20151,CERTIFIED
1826,3,3,2017,9,3,2017,H1B,ARM INC,CA,UNITED STATES OF AMERICA,ANALYSTS,335999.0,1,Y,79851.0,Year,OES,2017.0,OFLC ONLINE DATA CENTER,90000.0,0.0,Year,N,N,TX,78735,CERTIFIED
1827,21,3,2017,27,3,2017,H1B,MICROSOFT CORPORATION,WA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,51121.0,1,Y,99736.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,141823.0,0.0,Year,N,N,WA,98052,CERTIFIED
1828,24,2,2017,2,3,2017,H1B,MEDSYS EMPLOYEES LLC,OH,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,511210.0,2,Y,43576.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,50000.0,0.0,Year,N,N,OH,43551,CERTIFIED
1829,28,3,2017,3,4,2017,H1B,DANIEL MIAW PC,TX,UNITED STATES OF AMERICA,BUSINESS OPERATIONS SPECIALIST,54121.0,1,Y,64064.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,64100.0,64100.0,Year,N,N,TX,75080,CERTIFIED
1830,23,3,2017,30,3,2017,H1B,MERCURY TECHNOLOGY GROUP INC,CA,UNITED STATES OF AMERICA,ANALYSTS,541519.0,1,Y,72713.0,Year,Other,2016.0,DIETRICH ENGINEERING SALARY SURVEY,115000.0,0.0,Year,N,N,VA,20164,CERTIFIED
1831,20,3,2017,24,3,2017,H1B,BPA INTERNATIONAL INC,NY,UNITED STATES OF AMERICA,ANALYSTS,541910.0,1,Y,16.27,Hour,Other,2017.0,OFLC ONLINE DATA CENTER,16.27,0.0,Hour,N,N,FL,32751,CERTIFIED
1832,15,5,2017,19,5,2017,H1B,NIIT TECHNOLOGIES LIMITED,GA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541512.0,1,Y,61200.0,Year,Other,2016.0,WILLIS TOWERS WATSON SURVEY,61200.0,0.0,Year,Y,N,PA,19456,CERTIFIED
1833,17,2,2017,24,2,2017,H1B,AUTOLIV ASP INC,MI,UNITED STATES OF AMERICA,ANALYSTS,541330.0,1,Y,74381.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,76000.0,0.0,Year,N,N,MI,48034,CERTIFIED
1834,20,4,2017,26,4,2017,H1B,UST GLOBAL INC,CA,UNITED STATES OF AMERICA,MARKETING,541511.0,1,Y,57533.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,66500.0,0.0,Year,Y,N,CA,90013,CERTIFIED
1835,13,2,2017,17,2,2017,H1B,CROSSCOUNTRY CONSULTING LLC,VA,UNITED STATES OF AMERICA,ANALYSTS,541219.0,2,Y,85592.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,85592.0,0.0,Year,Y,N,VA,22102,CERTIFIED
1836,19,6,2017,24,6,2017,H1B,AVAYA INC,NJ,UNITED STATES OF AMERICA,ANALYSTS,3342.0,1,Y,98176.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,117426.5,0.0,Year,N,N,TX,75019,CERTIFIED
1837,7,6,2017,13,6,2017,H1B,BOSE CORPORATION,MA,UNITED STATES OF AMERICA,ANALYSTS,334310.0,1,Y,92414.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,92414.0,108971.0,Year,N,N,MA,1701,CERTIFIED
1838,17,2,2017,24,2,2017,H1B,CAPGEMINI AMERICA INC,IL,UNITED STATES OF AMERICA,ANALYSTS,5416.0,1,Y,67434.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,84900.0,0.0,Year,Y,N,GA,30305,CERTIFIED
1839,12,4,2017,18,4,2017,H1B,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541512.0,1,Y,65936.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,65936.0,0.0,Year,Y,N,CT,6901,CERTIFIED
1840,21,3,2017,27,3,2017,H1B,CENTRAL BUSINESS SOLUTIONS INC,CA,UNITED STATES OF AMERICA,ANALYSTS,541519.0,1,Y,50523.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,60000.0,0.0,Year,Y,N,VA,23233,CERTIFIED
1841,14,11,2016,18,11,2016,H1B,QUEST GLOBAL CORPORATION,CT,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541512.0,1,Y,68557.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,71400.0,0.0,Year,Y,N,CT,6108,CERTIFIED
1842,15,12,2016,21,12,2016,H1B,INFOSPAN INC,VA,UNITED STATES OF AMERICA,SCIENTIST,541511.0,1,N,20.64,Hour,OES,2016.0,OFLC ONLINE DATA CENTER,32.0,0.0,Hour,Y,N,OH,45227,CERTIFIED
1843,6,3,2017,10,3,2017,H1B,FIT KIDS INC,AZ,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,611110.0,1,Y,33610.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,46350.0,0.0,Year,N,N,AZ,85042,CERTIFIED
1844,6,12,2016,12,12,2016,H1B,CFR ENGINES INC,WI,UNITED STATES OF AMERICA,ANALYSTS,333618.0,1,Y,73528.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,95000.0,0.0,Year,N,N,WI,53186,CERTIFIED
1845,8,5,2017,12,5,2017,H1B,INTEL CORPORATION,CA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,3344.0,1,Y,112632.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,112632.0,200200.0,Year,N,N,OR,97124,CERTIFIED
1846,6,6,2017,12,6,2017,H1B,DELOITTE CONSULTING LLP,PA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,54161.0,15,Y,102253.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,102253.0,0.0,Year,N,N,TX,77002,CERTIFIED
1847,16,6,2017,22,6,2017,H1B,DELOITTE CONSULTING LLP,PA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,54161.0,15,Y,65749.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,83000.0,0.0,Year,N,N,FL,33027,CERTIFIED
1848,27,10,2016,2,11,2016,H1B,SPRINGSHINE CONSULTING INC,CA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541512.0,1,Y,25.11,Hour,Other,2016.0,OFLC ONLINE DATA CENTER,25.11,0.0,Hour,N,N,CA,95054,CERTIFIED
1849,13,6,2017,19,6,2017,H1B,WIPRO LIMITED,NJ,UNITED STATES OF AMERICA,MARKETING,541511.0,1,Y,70616.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,70616.0,0.0,Year,Y,N,TX,77079,CERTIFIED
1850,17,10,2016,21,10,2016,H1B,ATandT SERVICES INC,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,517210.0,1,Y,95534.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,120000.0,0.0,Year,N,N,CA,90245,CERTIFIED
1851,8,3,2017,14,3,2017,H1B,SONY INTERACTIVE ENTERTAINMENT LLC,CA,UNITED STATES OF AMERICA,ENGINEERS,541511.0,1,Y,136573.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,140543.55,0.0,Year,N,N,CA,94404,CERTIFIED
1852,21,3,2017,27,3,2017,H1B,BODE CELLMARK FORENSICS INC,NC,UNITED STATES OF AMERICA,ANALYSTS,621511.0,2,Y,42973.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,42973.0,97988.0,Year,N,N,VA,22079,CERTIFIED
1853,9,3,2017,15,3,2017,H1B,RGB SYSTEMS,CA,UNITED STATES OF AMERICA,EDUCATION,334119.0,1,Y,64979.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,75000.12,0.0,Year,N,N,NC,27604,CERTIFIED
1854,31,5,2017,6,6,2017,H1B,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541512.0,5,Y,111176.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,111176.0,0.0,Year,Y,N,CA,94583,CERTIFIED
1855,10,3,2017,16,3,2017,H1B,ACCENTURE LLP,IL,UNITED STATES OF AMERICA,ANALYSTS,5416.0,1,Y,63794.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,71000.0,0.0,Year,N,N,FL,33610,CERTIFIED
1856,7,3,2017,13,3,2017,H1B,INNOSIGHT LLC,MA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541612.0,5,Y,104562.0,Year,Other,2017.0,OFLC ONLINE DATA CENTER,111000.0,140000.0,Year,N,N,MA,2421,CERTIFIED
1857,7,3,2017,13,3,2017,H1B,WIPRO LLC,NJ,UNITED STATES OF AMERICA,MANAGERS,541511.0,15,Y,65146.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,65146.0,0.0,Year,Y,N,VA,23060,CERTIFIED
1858,15,3,2017,21,3,2017,H1B,JPMORGAN CHASE and CO,IL,UNITED STATES OF AMERICA,MATHEMATICIANS AND STATISTICIANS,551112.0,1,Y,88234.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,96700.0,0.0,Year,N,N,IL,60603,CERTIFIED
1859,7,3,2017,13,3,2017,H1B,JOHN TESLA INC,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,518210.0,1,Y,62754.0,Year,Other,2017.0,OFLC ONLINE DATA CENTER,65000.0,65000.0,Year,N,N,TX,75243,CERTIFIED
1860,16,3,2017,22,3,2017,H1B,VERINON TECHNOLOGY SOLUTIONS LTD,IL,UNITED STATES OF AMERICA,ACTUARIES,541511.0,1,Y,58365.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,58365.0,0.0,Year,Y,N,IL,60004,CERTIFIED
1861,2,6,2017,8,6,2017,H1B,INTERNATIONAL TECHNOLOGIES PRO LLC,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,69472.0,Year,OES,2017.0,OFLC ONLINE DATA CENTER,70000.0,0.0,Year,Y,N,TX,77032,CERTIFIED
1862,19,5,2017,25,5,2017,H1B,SUHAS AHUJA COMPUTER CONSULTING INC,CA,UNITED STATES OF AMERICA,ENGINEERS,54151.0,1,Y,41870.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,60000.0,0.0,Year,Y,N,CA,92612,CERTIFIED
1863,23,3,2017,29,3,2017,H1B,DIGISIGHT TECHNOLOGIES INC,CA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,334510.0,1,N,57.34,Hour,Other,2016.0,OFLC ONLINE DATA CENTER,76.92,0.0,Hour,N,N,CA,94105,CERTIFIED
1864,25,2,2017,2,3,2017,H1B,DELOITTE CONSULTING LLP,PA,UNITED STATES OF AMERICA,DOCTORS,54161.0,15,Y,84864.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,84864.0,0.0,Year,N,N,NJ,7094,CERTIFIED
1865,8,3,2017,14,3,2017,H1B,LIQUIDITY SERVICES INC,DC,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,454112.0,1,Y,55931.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,58000.0,70000.0,Year,N,N,TX,75024,CERTIFIED
1866,25,1,2017,31,1,2017,H1B,TECH MAHINDRA AMERICASINC,TX,UNITED STATES OF AMERICA,ENGINEERS,541511.0,1,Y,70304.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,70304.0,0.0,Year,Y,N,MI,48094,CERTIFIED
1867,30,1,2017,3,2,2017,H1B,ACCENTURE LLP,IL,UNITED STATES OF AMERICA,ANALYSTS,5416.0,1,Y,72197.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,72197.0,0.0,Year,N,N,IL,60015,CERTIFIED
1868,27,4,2017,3,5,2017,H1B,THE SELECT GROUP LLC,NC,UNITED STATES OF AMERICA,ENGINEERS,541611.0,1,Y,86528.0,Year,OES,2017.0,OFLC ONLINE DATA CENTER,93600.0,0.0,Year,N,N,NC,27560,CERTIFIED
1869,12,5,2017,18,5,2017,H1B,SYNTEL INC,MI,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,92914.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,112558.0,0.0,Year,Y,N,MD,21202,CERTIFIED
1870,11,4,2017,17,4,2017,H1B,EMERGYS CORPORATION,NC,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541512.0,1,Y,61069.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,61069.0,68000.0,Year,Y,N,NC,27560,CERTIFIED
